count,id,name,age,gender,nationality,agreement,pltnum,Qno,Qsub,kwd並び,kwd,Kwd日本語,kwd2,col_1,col_2a,col_2b,c_c,c_c,col_sum,col_3a,col_3b,col_3c,col_Aa,col_Ab,col_Ac,col_Ra,col_Rb,col_Rc
1,undefined,16,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,42,42,110,#507500,#507500,110,23,110,42,23,110,42,0.44,0.06,0.5
1,undefined,23,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,111,88,111,#007500,#007500,111,111,88,54,111,88,54,0.3333,0.3333,0.3333
1,undefined,36,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,72,72,111,#007500,#007500,111,72,111,99,72,111,99,0.3333,0.3333,0.3333
1,undefined,57,2,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,87,87,36,#005F75,#005F75,112,34,112,88,34,112,88,0.36,0.1066666667,0.5333333333
1,undefined,58,2,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,113,113,22,#003C76,#003C76,113,113,9,23,113,9,23,0.3466666667,0.1733333333,0.48
1,undefined,3,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,88,88,101,#000276,#000276,114,88,101,114,88,101,114,0.3333,0.3333,0.3333
1,undefined,46,7,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,86,10,88,#000276,#000276,114,9,114,74,9,114,74,0.38,0.3666666667,0.2533333333
1,undefined,34,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,156,156,0,#650000,#650000,118,156,0,118,156,0,118,0.3333,0.3333,0.3333
1,undefined,17,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,138,137,120,#651900,#651900,119,119,124,138,119,124,138,0.3333,0.3333,0.3333
1,undefined,30,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,124,124,66,#006500,#006500,124,124,66,0,124,66,0,0.3333,0.3333,0.3333
1,undefined,17,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,138,137,120,#006500,#006500,124,119,124,138,119,124,138,0.3333,0.3333,0.3333
1,undefined,4,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,49,130,88,#003265,#003265,126,78,126,139,78,126,139,0.3333,0.3333,0.3333
1,undefined,31,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,137,137,126,#003265,#003265,126,137,126,156,137,126,156,0.3333,0.3333,0.3333
1,undefined,45,4,2,1,undefined,num,3,9,9,reasonable,合理的な,undefined,114,35,127,#000065,#000065,127,35,127,22,35,127,22,0.253333333,0.686666667,0.06
1,undefined,51,2,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,127,127,139,#000065,#000065,127,127,139,137,127,139,137,0.4266666667,0.2066666667,0.3666666667
1,undefined,51,2,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,127,127,139,#000065,#000065,127,127,139,137,127,139,137,0.4266666667,0.2066666667,0.3666666667
1,undefined,41,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,130,130,129,#650032,#650032,129,156,130,129,156,130,129,0.3333,0.3333,0.3333
1,undefined,41,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,130,130,129,#323232,#323232,130,156,130,129,156,130,129,0.3333,0.3333,0.3333
1,undefined,33,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,74,74,101,#323232,#323232,130,74,101,130,74,101,130,0.6933333333,0.22,0.08666666667
1,undefined,31,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,137,137,126,#014700,#014700,137,137,126,156,137,126,156,0.3333,0.3333,0.3333
1,undefined,17,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,138,137,120,#003947,#003947,138,119,124,138,119,124,138,0.3333,0.3333,0.3333
1,undefined,4,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,49,130,88,#002447,#002447,139,78,126,139,78,126,139,0.3333,0.3333,0.3333
1,undefined,51,2,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,127,127,139,#002447,#002447,139,127,139,137,127,139,137,0.4266666667,0.2066666667,0.3666666667
1,undefined,55,2,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,91,104,156,#000032,#000032,153,156,104,153,156,104,153,0.3333,0.3333,0.3333
1,undefined,19,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,156,156,13,#000000,#000000,156,156,13,52,156,13,52,0.4133333333,0.4666666667,0.12
1,undefined,34,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,156,156,0,#000000,#000000,156,156,0,118,156,0,118,0.3333,0.3333,0.3333
1,undefined,38,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,156,156,0,#000000,#000000,156,156,78,0,156,78,0,0.5044444784,0.06,0.4355555216
1,undefined,40,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,156,156,78,#000000,#000000,156,156,78,13,156,78,13,0.3333,0.3333,0.3333
1,undefined,41,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,130,130,129,#000000,#000000,156,156,130,129,156,130,129,0.3333,0.3333,0.3333
1,undefined,32,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,0,0,156,#000000,#000000,156,0,156,78,0,156,78,0.3333,0.3333,0.3333
1,undefined,31,1,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,137,137,126,#000000,#000000,156,137,126,156,137,126,156,0.3333,0.3333,0.3333
1,undefined,55,2,1,1,undefined,num,3,9,9,reasonable,合理的な,undefined,91,104,156,#000000,#000000,156,156,104,153,156,104,153,0.3333,0.3333,0.3333
1,undefined,20,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8E8,#FFE8E8,1,1,12,38,,,,,,
1,undefined,1,0,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8E8,#FFE8E8,1,12,1,15,,,,,,
1,undefined,29,1,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8E8,#FFE8E8,1,5,1,12,,,,,,
1,undefined,48,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8E8,#FFE8E8,1,12,25,1,,,,,,
1,undefined,55,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8E8,#FFE8E8,1,25,5,1,,,,,,
1,undefined,32,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFF1E7,#FFF1E7,2,12,2,0,,,,,,
1,undefined,29,1,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFE7,#FFFFE7,5,5,1,12,,,,,,
1,undefined,8,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFE7,#FFFFE7,5,12,21,5,,,,,,
1,undefined,27,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFE7,#FFFFE7,5,12,8,5,,,,,,
1,undefined,55,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFE7,#FFFFE7,5,25,5,1,,,,,,
1,undefined,9,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#E9FFE7,#E9FFE7,7,25,7,18,,,,,,
1,undefined,7,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#E9FFE7,#E9FFE7,7,17,20,7,,,,,,
1,undefined,19,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#E9FFE7,#E9FFE7,7,25,18,7,,,,,,
1,undefined,38,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#E9FFE7,#E9FFE7,7,38,25,7,,,,,,
1,undefined,27,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#E7FBFF,#E7FBFF,8,12,8,5,,,,,,
1,undefined,1,0,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,1,15,,,,,,
1,undefined,8,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,21,5,,,,,,
1,undefined,27,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,8,5,,,,,,
1,undefined,31,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,19,18,,,,,,
1,undefined,32,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,2,0,,,,,,
1,undefined,40,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,85,44,,,,,,
1,undefined,42,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,25,16,,,,,,
1,undefined,20,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,1,12,38,,,,,,
1,undefined,33,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,18,12,15,,,,,,
1,undefined,26,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,22,21,12,,,,,,
1,undefined,29,1,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,5,1,12,,,,,,
1,undefined,47,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,14,19,,,,,,
1,undefined,48,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,25,1,,,,,,
1,undefined,50,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,18,19,,,,,,
1,undefined,54,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,14,18,,,,,,
1,undefined,43,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE8F6,#FFE8F6,12,12,25,7,,,,,,
1,undefined,10,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,14,41,33,,,,,,
1,undefined,36,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,14,44,34,,,,,,
1,undefined,41,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,14,25,51,,,,,,
1,undefined,21,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,28,14,25,,,,,,
1,undefined,47,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,12,14,19,,,,,,
1,undefined,49,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,14,33,25,,,,,,
1,undefined,51,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,14,20,31,,,,,,
1,undefined,51,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,14,20,31,,,,,,
1,undefined,54,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,12,14,18,,,,,,
1,undefined,57,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,25,14,20,,,,,,
1,undefined,44,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB9B8,#FFB9B8,14,14,17,27,,,,,,
1,undefined,3,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFD4B7,#FFD4B7,15,57,15,27,,,,,,
1,undefined,1,0,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFD4B7,#FFD4B7,15,12,1,15,,,,,,
1,undefined,33,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFD4B7,#FFD4B7,15,18,12,15,,,,,,
1,undefined,42,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFE2B7,#FFE2B7,16,12,25,16,,,,,,
1,undefined,7,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFF1B6,#FFF1B6,17,17,20,7,,,,,,
1,undefined,46,7,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFF1B6,#FFF1B6,17,25,17,34,,,,,,
1,undefined,44,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFF1B6,#FFF1B6,17,14,17,27,,,,,,
1,undefined,33,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,18,12,15,,,,,,
1,undefined,12,1,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,18,32,,,,,,
1,undefined,15,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,18,24,,,,,,
1,undefined,17,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,18,19,,,,,,
1,undefined,19,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,18,7,,,,,,
1,undefined,39,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,18,20,,,,,,
1,undefined,6,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,21,18,,,,,,
1,undefined,9,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,7,18,,,,,,
1,undefined,30,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,45,25,18,,,,,,
1,undefined,31,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,12,19,18,,,,,,
1,undefined,35,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,33,18,,,,,,
1,undefined,50,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,12,18,19,,,,,,
1,undefined,54,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,12,14,18,,,,,,
1,undefined,56,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFFB5,#FFFFB5,18,25,18,20,,,,,,
1,undefined,31,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#EAFFB6,#EAFFB6,19,12,19,18,,,,,,
1,undefined,17,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#EAFFB6,#EAFFB6,19,25,18,19,,,,,,
1,undefined,47,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#EAFFB6,#EAFFB6,19,12,14,19,,,,,,
1,undefined,50,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#EAFFB6,#EAFFB6,19,12,18,19,,,,,,
1,undefined,58,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#EAFFB6,#EAFFB6,19,25,24,19,,,,,,
1,undefined,4,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,25,20,21,,,,,,
1,undefined,7,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,17,20,7,,,,,,
1,undefined,14,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,38,51,20,,,,,,
1,undefined,16,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,25,31,20,,,,,,
1,undefined,39,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,25,18,20,,,,,,
1,undefined,45,4,2,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,25,21,20,,,,,,
1,undefined,51,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,14,20,31,,,,,,
1,undefined,56,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,25,18,20,,,,,,
1,undefined,57,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#BDFFB6,#BDFFB6,20,25,14,20,,,,,,
1,undefined,6,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#B7F2FF,#B7F2FF,21,25,21,18,,,,,,
1,undefined,8,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#B7F2FF,#B7F2FF,21,12,21,5,,,,,,
1,undefined,23,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#B7F2FF,#B7F2FF,21,38,21,33,,,,,,
1,undefined,26,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#B7F2FF,#B7F2FF,21,22,21,12,,,,,,
1,undefined,4,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#B7F2FF,#B7F2FF,21,25,20,21,,,,,,
1,undefined,45,4,2,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#B7F2FF,#B7F2FF,21,25,21,20,,,,,,
1,undefined,26,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#B8DEFF,#B8DEFF,22,22,21,12,,,,,,
1,undefined,15,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#E4B7FF,#E4B7FF,24,25,18,24,,,,,,
1,undefined,24,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#E4B7FF,#E4B7FF,24,38,25,24,,,,,,
1,undefined,58,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#E4B7FF,#E4B7FF,24,25,24,19,,,,,,
1,undefined,2,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,33,44,,,,,,
1,undefined,4,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,20,21,,,,,,
1,undefined,6,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,21,18,,,,,,
1,undefined,9,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,7,18,,,,,,
1,undefined,12,1,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,18,32,,,,,,
1,undefined,15,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,18,24,,,,,,
1,undefined,16,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,31,20,,,,,,
1,undefined,17,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,18,19,,,,,,
1,undefined,19,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,18,7,,,,,,
1,undefined,35,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,33,18,,,,,,
1,undefined,37,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,64,40,,,,,,
1,undefined,39,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,18,20,,,,,,
1,undefined,13,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,33,25,31,,,,,,
1,undefined,18,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,57,25,45,,,,,,
1,undefined,24,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,38,25,24,,,,,,
1,undefined,30,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,45,25,18,,,,,,
1,undefined,38,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,38,25,7,,,,,,
1,undefined,41,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,14,25,51,,,,,,
1,undefined,42,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,12,25,16,,,,,,
1,undefined,21,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,28,14,25,,,,,,
1,undefined,22,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,77,51,25,,,,,,
1,undefined,45,4,2,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,21,20,,,,,,
1,undefined,46,7,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,17,34,,,,,,
1,undefined,48,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,12,25,1,,,,,,
1,undefined,49,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,14,33,25,,,,,,
1,undefined,52,2,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,12,12,38,,,,,,
1,undefined,52,2,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,12,12,38,,,,,,
1,undefined,52,2,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,38,12,38,,,,,,
1,undefined,53,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,27,29,,,,,,
1,undefined,55,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,5,1,,,,,,
1,undefined,56,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,18,20,,,,,,
1,undefined,57,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,14,20,,,,,,
1,undefined,58,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,25,24,19,,,,,,
1,undefined,43,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,12,25,7,,,,,,
1,undefined,43,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB8E6,#FFB8E6,25,12,25,7,,,,,,
1,undefined,25,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FF8A89,#FF8A89,27,27,33,70,,,,,,
1,undefined,34,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FF8A89,#FF8A89,27,27,43,46,,,,,,
1,undefined,3,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FF8A89,#FF8A89,27,57,15,27,,,,,,
1,undefined,53,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FF8A89,#FF8A89,27,25,27,29,,,,,,
1,undefined,44,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FF8A89,#FF8A89,27,14,17,27,,,,,,
1,undefined,21,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB887,#FFB887,28,28,14,25,,,,,,
1,undefined,28,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFB887,#FFB887,28,88,29,28,,,,,,
1,undefined,28,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFCE86,#FFCE86,29,88,29,28,,,,,,
1,undefined,53,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFCE86,#FFCE86,29,25,27,29,,,,,,
1,undefined,16,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFF83,#FFFF83,31,25,31,20,,,,,,
1,undefined,13,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FFFF83,#FFFF83,31,33,25,31,,,,,,
1,undefined,12,1,1,0,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#DBFF84,#DBFF84,32,25,18,32,,,,,,
1,undefined,13,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#91FF85,#91FF85,33,33,25,31,,,,,,
1,undefined,2,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#91FF85,#91FF85,33,25,33,44,,,,,,
1,undefined,25,2,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#91FF85,#91FF85,33,27,33,70,,,,,,
1,undefined,35,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#91FF85,#91FF85,33,25,33,18,,,,,,
1,undefined,10,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#91FF85,#91FF85,33,14,41,33,,,,,,
1,undefined,23,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#91FF85,#91FF85,33,38,21,33,,,,,,
1,undefined,49,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#91FF85,#91FF85,33,14,33,25,,,,,,
1,undefined,36,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#87EAFF,#87EAFF,34,14,44,34,,,,,,
1,undefined,46,7,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#87EAFF,#87EAFF,34,25,17,34,,,,,,
1,undefined,5,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FF88D5,#FF88D5,38,38,54,40,,,,,,
1,undefined,14,1,1,1,undefined,num,2,5,10,spring,春,undefined,undefined,undefined,undefined,#FF88D5,#FF88D5,38,38,51,20,,,,,,
